2537:Essentials of Computational Chemistry , Theories and Models,Christopher J.  Cramer,2002,John Wiley &amp; Sons
2538:Kushiel's Chosen (Kushiel's Legacy),Jacqueline Carey,2003,Tor Fantasy
2539:The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990,Anchor
2540:Virginia Woolf, A Biography,Quentin Bell,1974,Harvest Books
2541:Karpov-Korchnoi, Massacre in Merano (A Batsford chess book),Raymond D Keene,1981,B.T. Batsford
2542:New Developments in Latvian Gambit,Kon Grivainis,1998,Chess Enterprises
2543:Epic Battles of the Chessboard,R. N. Coles,1996,Dover Publications
2544:BATTLE OF THE TITANS,Carolyn Keene,1991,Scribner Paper Fiction
2545:The Ear, the Eye, and the Arm,Nancy Farmer,1995,Puffin Books
2546:In the Cut,Susanna Moore,1999,Plume Books
2547:How to Be Good,Nick Hornby,2002,Riverhead Books
2548:Turbulent Souls, , A Catholic Son's Return To His Jewish Family,Stephen J. Dubner,1999,Perennial
2549:Succulent Wild Woman,Sark,1997,Fireside
2550:The HEALING OF AMERICA,Marianne Williamson,1997,Simon &amp; Schuster
2551:The Morning After, Sex, Fear, and Feminism on Campus,Katie Roiphe,1993,Little Brown &amp; Co
2552:LAST TEMPTATION OF CHRIST (Movie Tie in),Nikos Kazantzakis,1988,Touchstone
2553:The Informers,BRET EASTON ELLIS,1995,Vintage
2554:Africans in America, AMERICAN (AMERI)ca's Journey through Slavery,Charles Johnson,1998,Harcourt
2555:The Rainmaker,John Grisham,1995,Doubleday Books
2556:Love in Black and White, The Triumph of Love over Prejudice and Taboo,Mark Mathabane,1993,HarperCollins
2557:The Color Purple,Alice Walker,1985,Pocket Books
2558:Mirror Image,Danielle Steel,1999,Dell Publishing Company
2559:The Shelter of Each Other, Rebuilding Our Families,Mary Bray Pipher,1997,Ballantine Books
2560:Story of My Life, A Novel,Jay McInerney,1988,Pub Group West
2561:The First Immortal,James L. Halperin,1998,Del Rey Books
2562:Diaspora,Greg Egan,1999,Eos
2563:And Babies Make Four  (Manhattan Multiples),Marie Ferrarella,2003,Silhouette
2564:Monster Movers,George Ancona,1983,Penguin USA
2565:The Tycoon's Double Trouble  (Daycare Dads),Susan Meier,2003,Silhouette
2566:Legacy of Evil,Anna Clarke,1991,Berkley Pub Group
2567:The Spaniard's Woman   Foreign Affairs (Harlequin Presents, 2351),Diana Hamilton,2003,Harlequin
2568:The Greek Tycoon's Ultimatum   The Greek Tycoons (Harlequin Presents, 2353),Lucy Monroe,2003,Harlequin
2569:The Firm (Random House Large Print),JOHN GRISHAM,2004,Random House Large Print
2570:Each Time We Love,Shirlee Busbee,1993,Harper Mass Market Paperbacks
2571:Murder on the Orient Express,Agatha Christie,1978,Pocket Books
2572:DEAD MANS FOLLY (Hercule Poirot Mysteries (Paperback)),Agatha Christie,1984,Pocket
2573:Endless Night,Agatha Christie,1990,Pocket Books
2574:Easy to Kill,Agatha Christie,1991,Pocket Books
2575:And Then There Were None,Agatha Christie,1989,Pocket Books
2576:A Careful Wife,Lindsay Armstrong,2002,Harlequin
2577:ABC MURDERS,Agatha Christie,1989,Pocket
2578:The Blind - Date Bride  (The Australians),Emma Darcy,2003,Harlequin
2579:The Adventures of Tom Sawyer,Mark Twain,1987,Penguin Books
2580:The Parisian Playboy   In Love With Her Boss,Helen Brooks,2003,Harlequin
2581:Faery Magic,Mary Jo Putney,1998,Zebra Books
2582:Tender Is the Storm,Johanna Lindsey,1985,Avon
2583:The Greatest Discovery,Chris Sorensen,2003,Pond Publishing
2584:Der Fisch lernt fliegen. Unterwegs durch die Jahre.,Erika Pluhar,2000,Hoffmann &amp; Campe
2585:Narcissus and Goldmund,Hermann Hesse,1984,Bantam Books
2586:The Da Vinci Code,DAN BROWN,2003,Random House Audio
2587:Name Der Rose,Umberto Eco,0,Distribooks Int'l+inc
2588:2001 Spanish and English Idioms/2001 Modismos Espanoles E Ingleses, 2001 Modismos Espanoles E Ingleses,Eugene, Ph.D. Savaiano,1995,Barron's Educational Series
2589:Spring Fever!,Peter Lerangis,1996,Scholastic
2590:Patience and Sarah,Isabel Miller,1985,Fawcett Books
2591:The Notebook,Nicholas Sparks,1998,Warner Books
2592:Carnal Innocence,Nora Roberts,1992,Bantam Books
2593:The Fulfillment,LaVyrle Spencer,1979,Avon
2594:Mattimeo (Redwall, Book 3),Brian Jacques,1998,Avon Books
2595:If I Should Die,Judith Kelman,1993,Bantam Books
2596:The Wood Wife (Tor Fantasy),Terri Windling,1997,Tor Books
2597:North and South,John Jakes,1983,Dell Publishing Company
2598:Lost Lady,Jude Deveraux,1991,Pocket
2599:Italy in Mind, An Anthology (Vintage Departures),Alice Leccese Powers,1997,Vintage Books USA
2600:White As Snow (Fairy Tales),Tanith Lee,2001,Tor Books
2601:Overload,Arthur Hailey,0,Bantam Doubleday Dell
2602:Cold Sassy Tree,Olive Ann Burns,1992,Bantam Doubleday Dell
2603:Ancient Shores,Jack McDevitt,1996,Eos
2604:Reap the Whirlwind, The Battle of the Rosebud June 1876 (Plainsmen (Paperback)),Terry C. Johnston,1995,Bantam Books
2605:Bloodstream,Tess Gerritsen,1999,Pocket
2606:No Comebacks, Collected Short Stories,Frederick Forsyth,1983,Bantam Books
2607:Burning Angel (Dave Robicheaux Mysteries (Paperback)),James Lee Burke,1996,Hyperion
2608:The List of 7,Mark Frost,1994,Avon
2609:So Worthy My Love,Kathleen E. Woodiwiss,1989,Harpercollins
2610:Blue Adept (Apprentice Adept (Paperback)),Piers Anthony,1982,Ballantine Books
2611:Heat and Dust,Ruth Prawer Jhabvala,1987,Touchstone
2612:Veronika Decides to Die,Paulo Coelho,2001,Perennial
2613:Manifold Destiny, The One! the Only! Guide to Cooking on Your Car Engine,Chris Maynard,1989,Villard Books
2614:Bold Science, Seven Scientists Who Are Changing Our World,Ted Anton,2001,Henry Holt &amp; Company
2615:Treehouses, The Art and Craft of Living Out on a Limb,Peter Nelson,1994,Mariner Books
2616:Home Tree Home, Principles of Treehouse Construction and Other Tall Tales,Peter Nelson,1997,Penguin Books
2617:The Royal Physician's Visit, A Novel,Per Olov Enquist,2002,Washington Square Press
2618:Falcon,Emma Bull,1989,Ace Books
2619:The Honor of the Queen (Honor Harrington Series, Book 2),David Weber,1993,Baen
2620:The Man on the Balcony, The Story of a Crime (Vintage Crime/Black Lizard),Maj Sjowall,1993,Vintage Books USA
2621:The Short Victorious War (Honor Harrington Series, Book 3),David Weber,1994,Baen
2622:The Disappearance of Sherlock Holmes,Larry Millett,2003,Penguin Books
2623:On Basilisk Station (Honor Harrington Series, Book 1),David Weber,1998,Baen
2624:Reaper Man,Terry Pratchett,1992,New Amer Library
2625:Between Silk and Cyanide, A Codemaker's War, 1941-1945,Leo Marks,2000,Free Press
2626:A Beautiful Mind, The Life of Mathematical Genius and Nobel Laureate John Nash,Sylvia Nasar,2001,Simon &amp; Schuster
2627:GONE FISHIN , Featuring an Original Easy Rawlins Short Story "Smoke" (Easy Rawlins Mysteries (Paperback)),Walter Mosley,1998,Pocket
2628:You Belong To Me,Mary Higgins Clark,1999,Pocket Books
2629:The Threatening Storm, The Case for Invading Iraq,Kenneth M. Pollack,2002,Random House
2630:Reading Lolita in Tehran, A Memoir in Books,Azar Nafisi,2003,Random House Trade Paperbacks
2631:Blue Latitudes , Boldly Going Where Captain Cook Has Gone Before,Tony Horwitz,2003,Picador
2632:Peace Like a River,Leif Enger,2002,Grove Press
2633:Embraced by the Light,Betty J. Eadie,1994,Bantam Books
2634:Cry Wolf,TAMI HOAG,1993,Bantam
2635:The Power of Two (T*Witches, No 1),H. B. Gilmour,2001,Apple
2636:Magic Kingdom for Sale - Sold! (Magic Kingdom of Landover),Terry Brooks,1990,Del Rey Books
2637:The Black Unicorn (Magic Kingdom of Landover Novel),Terry Brooks,1990,Del Rey Books
2638:Wizard at Large (Rookies Series),Terry Brooks,1989,Del Rey Books
2639:Sweet Enemy,Diana Palmer,2002,Silhouette
2640:The Time Machine,H. G. Wells,1995,Tor Books
2641:The Invisible Man (Dover Thrift Editions),H. G. Wells,1992,Dover Publications
2642:Journey to the Center of the Earth,Jules Verne,1965,Penguin Books
2643:Bradymania!, Everything You Always Wanted to Know - And a Few Things You Probably Didnt (25th Anniversary Edition),Elizabeth Moran,1995,Adams Media Corporation
2644:The Message (Animorphs , No 4),K. A. Applegate,1996,Scholastic
2645:The Invasion (Animorphs, No 1),K. A. Applegate,1996,Scholastic
2646:The Yearbook,Peter Lerangis,1994,Scholastic
2647:SCREAM OF THE CAT (PHANTOM VALLEY ) , SCREAM OF THE CAT,Lynn Beach,1992,Aladdin
2648:EVIL ONE (PHANTOM VALLEY 1) , EVIL ONE (Phantom Valley),Lynn Beach,1991,Aladdin
2649:How to Talk So Kids Will Listen and Listen So Kids Will Talk,Adele Faber,1991,Back Bay Books
2650:Farrah , An Unauthorized Biography of Farrah Fawcett-Majors,Patricia Burstein,1977,Signet Books
2651:Graveyard of the Atlantic, Shipwrecks of the North Carolina Coast,David Stick,1989,University of North Carolina Press
2652:Han Solo at Stars' End,Daley,1979,Not Avail
2653:Splinter of the Mind's Eye,Alan Dean Foster,1978,Ballantine Books
2654:Empire Strikes Back Wars,Donald F Glut,1980,Ballantine Books
2655:Close Friends,Peter Jenkins,1989,Harpercollins
2656:50 Simple Things You Can Do to Save the Earth,Earthworks Group,1989,Pub Group West
2657:A Hiker's Companion, 12,000 Miles of Trail-Tested Wisdom,Cindy Ross,1993,Mountaineers Books
2658:Hiking a Celebration of the Sport and the World's Best Places to Enjoy It (Fodor's sports),Cindy Ross,1992,Random House Inc
2659:Hungry Hikers Book of Good Cooking,Gretchen McHugh,1982,Alfred A. Knopf
2660:The Cat Who... Companion,Sharon A. Feaster,1998,Berkley Publishing Group
2661:FOREVER , A Novel of Good and Evil, Love and Hope,Judy Blume,1989,Pocket
2662:The Cat Who Went Up the Creek,Lilian Jackson Braun,2003,Jove Books
2663:The Cat Who Sang for the Birds (Cat Who... (Paperback)),Lilian Jackson Braun,1999,Jove Books
2664:HIGH TIDE FEAR STREET SUPERCHILLER 12,R.L. Stine,1997,Simon Pulse
2665:First Evil (Fear Street Cheerleaders 1) , First Evil,R.L. Stine,1992,Simon Pulse
2666:BODY SWITCHERS FROM OUTER SPACE, R L STINE'S GHOSTS OF FEAR STREET #14 (GHOSTS OF FEAR STREET),R.L. Stine,1996,Aladdin
2667:The Elf Queen of Shannara (Heritage of Shannara, Book 3),Terry Brooks,1993,Del Rey Books
2668:JUDY GARLAND,Anne E. Edwards,1975,Pocket
2669:STAR TREK YESTERDAY'S SON (Star Trek, The Original Series),A.C. Crispin,1988,Audioworks
2670:Perfect Girls (Replica No. 4),Marilyn Kaye,1999,Skylark Books
2671:The Andalite Chronicles (Elfangor's Journey, Alloran's Choice, An Alien Dies) - Animorphs,Katherine Applegate,1997,Apple
2672:The Visitor (Animorphs, No 2),K. A. Applegate,1996,Scholastic
2673:The Encounter (Animorphs , No 3),K. A. Applegate,1996,Scholastic
2674:Shipwreck (Island, Book 1),Gordon Korman,2001,Hyperion Books for Children
2675:Karen's School Trip (Baby-Sitters Little Sister, 24),Ann M. Martin,1992,Scholastic Paperbacks (Mm)
2676:Karen's Doll (Baby-Sitters Little Sister, 23),Ann M. Martin,1991,Scholastic
2677:Karen's Pen Pal (Baby-Sitters Little Sister, 25),Ann M. Martin,1992,Scholastic
2678:The Christie Caper,Carolyn G. Hart,1999,Bantam
2679:Southern Ghost,Carolyn G. Hart,1996,Bantam Books
2680:Montana Sky,Nora Roberts,2000,Jove Books
2681:A Thousand Country Roads, An Epilogue to The Bridges of Madison County,Robert James Waller,2002,John M. Hardy
2682:Macromedia Dreamweaver 4, Training from the Source,Khristine Page,2001,Macromedia Press
2683:All About Passion (Cynster Novels),Stephanie Laurens,2001,Avon
2684:Fifth Daughter,Elaine Coffman,2001,Mira
2685:To Kiss a Spy (Get Connected Romances),JANE FEATHER,2003,Bantam
2686:Lady of Desire,Gaelen Foley,2003,Ivy Books
2687:The Rogue,Claire Delacroix,2002,Warner Books
2688:The Italian,Elaine Coffman,2002,Mira
2689:Scrooge Wore Spurs,Janet Dailey,2002,Kensington Publishing Corporation
2690:See Jane Score (Avon Romance),Rachel Gibson,2003,Avon
2691:The Ring on Her Finger (Avon Romance),Elizabeth Bevarly,2002,Avon
2692:Reckless Encounter,Rosemary Rogers,2001,Mira
2693:Finding You/Knowing You , Two Brand-New Novels For One Wonderful Price! (Candellano Family Trilogy),Maureen Child,2003,St. Martin's Paperbacks
2694:Impostress (Signet Historical Romance),Lisa Jackson,2003,Signet Book
2695:Savage Destiny (Savage),Cassie Edwards,2003,Leisure Books
2696:Bride Of Black Douglas (Mira),Elaine Coffman,2000,Mira
2697:Texas Bride (Leisure Historical Romance),Leigh Greenwood,2002,Leisure Books
2698:The Iron Rose,Marsha Canham,2003,Signet Book
2699:Love With the Proper Husband (Avon Historical Romance),Victoria Alexander,2003,Avon
2700:On a Wicked Dawn (Cynster Novels),Stephanie Laurens,2002,Avon Books
2701:The Italian's Trophy Mistress  (Mistress To A Millionaire),Diana Hamilton,2003,Harlequin
2702:Seduced by a Rogue,Connie Mason,2003,Leisure Books
2703:Naughty Marietta,Nan Ryan,2003,Mira Books
2704:The Love Knot,Rebecca Brandewyne,2003,Mira
2705:Racing Moon,Cassie Edwards,2003,Signet Book
2706:Breathing Room (Avon Romance),Susan Elizabeth Phillips,2003,Avon Books
2707:Deadly Caress (A Francesca Cahill Romance),Brenda Joyce,2003,St. Martin's Paperbacks
2708:Seduced,Pamela Britton,2003,Warner Forever
2709:The Very Virile Viking,Sandra Hill,2003,Leisure Books
2710:Untie My Heart,Judith Ivory,2002,Avon
2711:Midnight Confessions,CANDICE PROCTOR,2002,Ivy Books
2712:Stealing Heaven,Madeline Hunter,2002,Bantam Books
2713:The Ways of Grace,Linda Francis Lee,2002,Ivy Books
2714:Reckless Embrace (Leisure Historical Romance),Madeline Baker,2002,Leisure Books
2715:Kingdom Of Moonlight,Josie Litton,2002,Bantam Books
2716:Married By Midnight (Harlequin Historical, No. 622),Judith Stacy,2002,Harlequin
2717:Breaking All the Rules (Avon Light Contemporary Romances),Sue Civil-Brown,2002,Avon
2718:River Road (Ross, Joann. Callahan Brothers Trilogy, 2.),JoAnn Ross,2002,Pocket
2719:A Season Of Miracles,Heather Graham,2002,Mira
2720:Her Highness, My Wife,Victoria Alexander,2002,Avon
2721:Must Be Magic,Patricia Rice,2002,Signet Book
2722:The Temptress (The Bride Quest),Claire Delacroix,2001,Dell Publishing Company
2723:Heart of a Warrior,Johanna Lindsey,2002,Avon
2724:Savage Moon,Cassie Edwards,2002,Leisure Books
2725:Texas Homecoming (Night Riders),Leigh Greenwood,2002,Leisure Books
2726:The Mating Game (Zebra Contemporary Romance),Melanie George,2002,Kensington Publishing Corporation
2727:Tempt Me Twice (A Kenyon Family Novel),Barbara Dawson Smith,2001,St. Martin's Paperbacks
2728:Romancing Riley,Connie Lane,2002,Dell Publishing Company
2729:Lady Sophia's Lover,Lisa Kleypas,2002,Avon
2730:Silent Honor,Danielle Steel,1997,Dell
2731:The Snow Leopard (Penguin Nature Classics),Peter Matthiessen,1996,Penguin Books
2732:Move Your Stuff, Change Your Life , How to Use Feng Shui to Get Love, Money, Respect and Happiness,Karen Rauch Carter,2000,Fireside
2733:Every Day's a Party , Louisiana Recipes For Celebrating With Family And Friends,Emeril Lagasse,1999,Morrow Cookbooks
2734:Do Less, Achieve More, Discover the Hidden Power of Giving in,Chin-Ning Chu,1998,ReganBooks
2735:Success Through a Positive Mental Attitude,W. Stone,1991,Pocket
2736:Intellectual Capital, The New Wealth of Organizations,THOMAS A. STEWART,1998,Currency
2737:The Book of Questions,Pablo Neruda,1991,Consortium Book Sales &amp; Dist
2738:Italian Light Cooking,Marie Simmons,1992,Perigee Books
2739:Soulwork, Clearing the Mind, Opening the Heart, and Replenishing the Spirit,Bettyclare Moffatt,1994,Wildcat Canyon Press
2740:Nothing in This Book Is True, but It's Exactly How Things Are, The Esoteric Meaning of the Monuments on Mars,Bob Frissell,2003,Frog Ltd.
2741:Other People's Skeletons (Rebecca Schwartz Mysteries),Julie Smith,1994,Ivy Books
2742:Death and the Joyful Woman,Ellis Peters,1995,Warner Books
2743:No Wind of Blame,Georgette Heyer,1994,Berkley Pub Group
2744:Iris and Her Friends, A Memoir of Memory and Desire,John Bayley,1999,W.W. Norton &amp; Company
2745:The Cat Who Sang for the Birds,Lilian Jackson Braun,1998,Putnam Pub Group
2746:Preserving Family Lands, Book I,Stephen J. Small,1998,Landowner Planning Center
2747:Martin the Warrior (Redwall, Book 6),Brian Jacques,1996,Ace Books
2748:Salamandastron (Redwall, Book 5),Brian Jacques,1994,Ace Books
2749:The Cat Who Blew the Whistle,Lilian Jackson Braun,1996,Jove Books
2750:The Lives of Dax (Star Trek, Deep Space Nine),Marco Palmieri,2002,Star Trek
2751:The Pianist, The Extraordinary True Story of One Man's Survival in Warsaw, 1939-1945,Wladyslaw Szpilman,2002,Picador
2752:Dreams of the Raven (Star Trek, No 34),Carmen Carter,1991,Star Trek
2753:Diary of a Mad Bride (Summer Display Opportunity),Laura Wolf,2002,Delta
2754:Cry, the Beloved Country (Oprah's Book Club),Alan Paton,2003,Scribner
2755:Carolina Moon,Nora Roberts,2001,Jove Books
2756:Standing in the Rainbow,FANNIE FLAGG,2003,Ballantine Books
2757:East of Eden (Oprah's Book Club),John Steinbeck,2003,Penguin Books
2758:Three Fates,Nora Roberts,2004,Jove Books
2759:The Courtship Dance of the Borderline,Anthony, Md. Walker,2001,Writer's Showcase Press
2760:The Seeing Stone (The Spiderwick Chronicles, Book 2),Tony DiTerlizzi,2003,Simon &amp; Schuster Children's Publishing
2761:Down on Ponce, A Novel,Fred Willard,1997,Longstreet Press
2762:The Deptford Trilogy (King Penguin S.),Robertson Davies,1983,Penguin Books Ltd
2763:Tartuffe, by Moliere,Richard Wilbur,1968,Harvest Books
2764:Scorpio Illusion Uk,Robert Ludlum,0,Harpercollins Uk
2765:Richtig leben mit Geri Weibel. Neue Folge.,Martin Suter,2002,Diogenes Verlag
2766:Richtig leben mit Geri Weibel.,Martin Suter,2001,Diogenes Verlag
2767:Pay It Forward,Catherine Ryan Hyde,2000,Pocket
2768:Die geheime Geschichte.,Donna Tartt,1995,Goldmann
2769:The X-Files, Ground Zero,Kevin J. Anderson,1996,HarperEntertainment
2770:Here on Earth (Oprah's Book Club),Alice Hoffman,1999,Berkley Publishing Group
2771:Bastard Out of Carolina,Dorothy Allison,1993,Plume Books
2772:Face the Fire (Three Sisters Island Trilogy),Nora Roberts,2002,Jove Books
2773:The Hobbit, or There and Back Again,J.R.R. Tolkien,1999,Houghton Mifflin Company
2774:Distraction, A Novel,Bruce Sterling,1999,Spectra Books
2775:Alien Taste (Roc Science Fiction),Wen Spencer,2001,Roc
2776:Islands in the Net,Bruce Sterling,1989,Ace Books
